class,filepath
n02113023,/home/tonglab/Datasets/ILSVRC2012/val/n02113023/ILSVRC2012_val_00001768.jpg
n02113186,/home/tonglab/Datasets/ILSVRC2012/val/n02113186/ILSVRC2012_val_00000997.jpg
n02113186,/home/tonglab/Datasets/ILSVRC2012/val/n02113186/ILSVRC2012_val_00001494.jpg
n02113624,/home/tonglab/Datasets/ILSVRC2012/val/n02113624/ILSVRC2012_val_00000147.jpg
n02113624,/home/tonglab/Datasets/ILSVRC2012/val/n02113624/ILSVRC2012_val_00000425.jpg
n02113712,/home/tonglab/Datasets/ILSVRC2012/val/n02113712/ILSVRC2012_val_00000867.jpg
n02113712,/home/tonglab/Datasets/ILSVRC2012/val/n02113712/ILSVRC2012_val_00001234.jpg
n02113799,/home/tonglab/Datasets/ILSVRC2012/val/n02113799/ILSVRC2012_val_00000399.jpg
n02113799,/home/tonglab/Datasets/ILSVRC2012/val/n02113799/ILSVRC2012_val_00000800.jpg
n02113978,/home/tonglab/Datasets/ILSVRC2012/val/n02113978/ILSVRC2012_val_00000719.jpg
n02113978,/home/tonglab/Datasets/ILSVRC2012/val/n02113978/ILSVRC2012_val_00001039.jpg
n02114367,/home/tonglab/Datasets/ILSVRC2012/val/n02114367/ILSVRC2012_val_00000530.jpg
n02114367,/home/tonglab/Datasets/ILSVRC2012/val/n02114367/ILSVRC2012_val_00000912.jpg
n02114548,/home/tonglab/Datasets/ILSVRC2012/val/n02114548/ILSVRC2012_val_00000027.jpg
n02114548,/home/tonglab/Datasets/ILSVRC2012/val/n02114548/ILSVRC2012_val_00000091.jpg
n02114712,/home/tonglab/Datasets/ILSVRC2012/val/n02114712/ILSVRC2012_val_00003172.jpg
n02114712,/home/tonglab/Datasets/ILSVRC2012/val/n02114712/ILSVRC2012_val_00004870.jpg
n02114855,/home/tonglab/Datasets/ILSVRC2012/val/n02114855/ILSVRC2012_val_00000156.jpg
n02114855,/home/tonglab/Datasets/ILSVRC2012/val/n02114855/ILSVRC2012_val_00000188.jpg
n02115641,/home/tonglab/Datasets/ILSVRC2012/val/n02115641/ILSVRC2012_val_00000604.jpg
n02115641,/home/tonglab/Datasets/ILSVRC2012/val/n02115641/ILSVRC2012_val_00000785.jpg
n02115913,/home/tonglab/Datasets/ILSVRC2012/val/n02115913/ILSVRC2012_val_00001148.jpg
n02115913,/home/tonglab/Datasets/ILSVRC2012/val/n02115913/ILSVRC2012_val_00001487.jpg
n02116738,/home/tonglab/Datasets/ILSVRC2012/val/n02116738/ILSVRC2012_val_00000078.jpg
n02116738,/home/tonglab/Datasets/ILSVRC2012/val/n02116738/ILSVRC2012_val_00001637.jpg
n02117135,/home/tonglab/Datasets/ILSVRC2012/val/n02117135/ILSVRC2012_val_00000133.jpg
n02117135,/home/tonglab/Datasets/ILSVRC2012/val/n02117135/ILSVRC2012_val_00000983.jpg
n02119022,/home/tonglab/Datasets/ILSVRC2012/val/n02119022/ILSVRC2012_val_00000157.jpg
n02119022,/home/tonglab/Datasets/ILSVRC2012/val/n02119022/ILSVRC2012_val_00000517.jpg
n02119789,/home/tonglab/Datasets/ILSVRC2012/val/n02119789/ILSVRC2012_val_00000756.jpg
n02119789,/home/tonglab/Datasets/ILSVRC2012/val/n02119789/ILSVRC2012_val_00001260.jpg
n02120079,/home/tonglab/Datasets/ILSVRC2012/val/n02120079/ILSVRC2012_val_00001335.jpg
n02120079,/home/tonglab/Datasets/ILSVRC2012/val/n02120079/ILSVRC2012_val_00002447.jpg
n02120505,/home/tonglab/Datasets/ILSVRC2012/val/n02120505/ILSVRC2012_val_00000323.jpg
n02120505,/home/tonglab/Datasets/ILSVRC2012/val/n02120505/ILSVRC2012_val_00002987.jpg
n02123045,/home/tonglab/Datasets/ILSVRC2012/val/n02123045/ILSVRC2012_val_00001341.jpg
n02123045,/home/tonglab/Datasets/ILSVRC2012/val/n02123045/ILSVRC2012_val_00002823.jpg
n02123159,/home/tonglab/Datasets/ILSVRC2012/val/n02123159/ILSVRC2012_val_00000796.jpg
n02123159,/home/tonglab/Datasets/ILSVRC2012/val/n02123159/ILSVRC2012_val_00002472.jpg
n02123394,/home/tonglab/Datasets/ILSVRC2012/val/n02123394/ILSVRC2012_val_00000130.jpg
n02123394,/home/tonglab/Datasets/ILSVRC2012/val/n02123394/ILSVRC2012_val_00000283.jpg
n02123597,/home/tonglab/Datasets/ILSVRC2012/val/n02123597/ILSVRC2012_val_00000211.jpg
n02123597,/home/tonglab/Datasets/ILSVRC2012/val/n02123597/ILSVRC2012_val_00002475.jpg
n02124075,/home/tonglab/Datasets/ILSVRC2012/val/n02124075/ILSVRC2012_val_00000709.jpg
n02124075,/home/tonglab/Datasets/ILSVRC2012/val/n02124075/ILSVRC2012_val_00001496.jpg
n02125311,/home/tonglab/Datasets/ILSVRC2012/val/n02125311/ILSVRC2012_val_00000012.jpg
n02125311,/home/tonglab/Datasets/ILSVRC2012/val/n02125311/ILSVRC2012_val_00000487.jpg
n02127052,/home/tonglab/Datasets/ILSVRC2012/val/n02127052/ILSVRC2012_val_00000898.jpg
n02127052,/home/tonglab/Datasets/ILSVRC2012/val/n02127052/ILSVRC2012_val_00004042.jpg
n02128385,/home/tonglab/Datasets/ILSVRC2012/val/n02128385/ILSVRC2012_val_00000600.jpg
n02128385,/home/tonglab/Datasets/ILSVRC2012/val/n02128385/ILSVRC2012_val_00000650.jpg
n02128757,/home/tonglab/Datasets/ILSVRC2012/val/n02128757/ILSVRC2012_val_00000186.jpg
n02128757,/home/tonglab/Datasets/ILSVRC2012/val/n02128757/ILSVRC2012_val_00000233.jpg
n02128925,/home/tonglab/Datasets/ILSVRC2012/val/n02128925/ILSVRC2012_val_00000610.jpg
n02128925,/home/tonglab/Datasets/ILSVRC2012/val/n02128925/ILSVRC2012_val_00002931.jpg
n02129165,/home/tonglab/Datasets/ILSVRC2012/val/n02129165/ILSVRC2012_val_00001359.jpg
n02129165,/home/tonglab/Datasets/ILSVRC2012/val/n02129165/ILSVRC2012_val_00002640.jpg
n02129604,/home/tonglab/Datasets/ILSVRC2012/val/n02129604/ILSVRC2012_val_00000303.jpg
n02129604,/home/tonglab/Datasets/ILSVRC2012/val/n02129604/ILSVRC2012_val_00001988.jpg
n02130308,/home/tonglab/Datasets/ILSVRC2012/val/n02130308/ILSVRC2012_val_00000348.jpg
n02130308,/home/tonglab/Datasets/ILSVRC2012/val/n02130308/ILSVRC2012_val_00001060.jpg
n02133161,/home/tonglab/Datasets/ILSVRC2012/val/n02133161/ILSVRC2012_val_00000592.jpg
n02133161,/home/tonglab/Datasets/ILSVRC2012/val/n02133161/ILSVRC2012_val_00000865.jpg
n02134084,/home/tonglab/Datasets/ILSVRC2012/val/n02134084/ILSVRC2012_val_00001498.jpg
n02134084,/home/tonglab/Datasets/ILSVRC2012/val/n02134084/ILSVRC2012_val_00002105.jpg
n02134418,/home/tonglab/Datasets/ILSVRC2012/val/n02134418/ILSVRC2012_val_00001745.jpg
n02134418,/home/tonglab/Datasets/ILSVRC2012/val/n02134418/ILSVRC2012_val_00002329.jpg
n02137549,/home/tonglab/Datasets/ILSVRC2012/val/n02137549/ILSVRC2012_val_00000518.jpg
n02137549,/home/tonglab/Datasets/ILSVRC2012/val/n02137549/ILSVRC2012_val_00000585.jpg
n02138441,/home/tonglab/Datasets/ILSVRC2012/val/n02138441/ILSVRC2012_val_00000779.jpg
n02138441,/home/tonglab/Datasets/ILSVRC2012/val/n02138441/ILSVRC2012_val_00001742.jpg
n02165105,/home/tonglab/Datasets/ILSVRC2012/val/n02165105/ILSVRC2012_val_00000361.jpg
n02165105,/home/tonglab/Datasets/ILSVRC2012/val/n02165105/ILSVRC2012_val_00000768.jpg
n02165456,/home/tonglab/Datasets/ILSVRC2012/val/n02165456/ILSVRC2012_val_00000625.jpg
n02165456,/home/tonglab/Datasets/ILSVRC2012/val/n02165456/ILSVRC2012_val_00005343.jpg
n02167151,/home/tonglab/Datasets/ILSVRC2012/val/n02167151/ILSVRC2012_val_00000956.jpg
n02167151,/home/tonglab/Datasets/ILSVRC2012/val/n02167151/ILSVRC2012_val_00001421.jpg
n02168699,/home/tonglab/Datasets/ILSVRC2012/val/n02168699/ILSVRC2012_val_00000926.jpg
n02168699,/home/tonglab/Datasets/ILSVRC2012/val/n02168699/ILSVRC2012_val_00001529.jpg
n02169497,/home/tonglab/Datasets/ILSVRC2012/val/n02169497/ILSVRC2012_val_00000510.jpg
n02169497,/home/tonglab/Datasets/ILSVRC2012/val/n02169497/ILSVRC2012_val_00001539.jpg
n02172182,/home/tonglab/Datasets/ILSVRC2012/val/n02172182/ILSVRC2012_val_00000342.jpg
n02172182,/home/tonglab/Datasets/ILSVRC2012/val/n02172182/ILSVRC2012_val_00000924.jpg
n02174001,/home/tonglab/Datasets/ILSVRC2012/val/n02174001/ILSVRC2012_val_00000692.jpg
n02174001,/home/tonglab/Datasets/ILSVRC2012/val/n02174001/ILSVRC2012_val_00000819.jpg
n02177972,/home/tonglab/Datasets/ILSVRC2012/val/n02177972/ILSVRC2012_val_00001570.jpg
n02177972,/home/tonglab/Datasets/ILSVRC2012/val/n02177972/ILSVRC2012_val_00001737.jpg
n02190166,/home/tonglab/Datasets/ILSVRC2012/val/n02190166/ILSVRC2012_val_00001763.jpg
n02190166,/home/tonglab/Datasets/ILSVRC2012/val/n02190166/ILSVRC2012_val_00002127.jpg
n02206856,/home/tonglab/Datasets/ILSVRC2012/val/n02206856/ILSVRC2012_val_00001876.jpg
n02206856,/home/tonglab/Datasets/ILSVRC2012/val/n02206856/ILSVRC2012_val_00002566.jpg
n02219486,/home/tonglab/Datasets/ILSVRC2012/val/n02219486/ILSVRC2012_val_00000407.jpg
n02219486,/home/tonglab/Datasets/ILSVRC2012/val/n02219486/ILSVRC2012_val_00001502.jpg
n02226429,/home/tonglab/Datasets/ILSVRC2012/val/n02226429/ILSVRC2012_val_00000125.jpg
n02226429,/home/tonglab/Datasets/ILSVRC2012/val/n02226429/ILSVRC2012_val_00000972.jpg
n02229544,/home/tonglab/Datasets/ILSVRC2012/val/n02229544/ILSVRC2012_val_00001873.jpg
n02229544,/home/tonglab/Datasets/ILSVRC2012/val/n02229544/ILSVRC2012_val_00003343.jpg
n02231487,/home/tonglab/Datasets/ILSVRC2012/val/n02231487/ILSVRC2012_val_00001585.jpg
n02231487,/home/tonglab/Datasets/ILSVRC2012/val/n02231487/ILSVRC2012_val_00001714.jpg
n02233338,/home/tonglab/Datasets/ILSVRC2012/val/n02233338/ILSVRC2012_val_00001082.jpg
n02233338,/home/tonglab/Datasets/ILSVRC2012/val/n02233338/ILSVRC2012_val_00001884.jpg
n02236044,/home/tonglab/Datasets/ILSVRC2012/val/n02236044/ILSVRC2012_val_00000772.jpg
n02236044,/home/tonglab/Datasets/ILSVRC2012/val/n02236044/ILSVRC2012_val_00001948.jpg
n02256656,/home/tonglab/Datasets/ILSVRC2012/val/n02256656/ILSVRC2012_val_00002649.jpg
n02256656,/home/tonglab/Datasets/ILSVRC2012/val/n02256656/ILSVRC2012_val_00003487.jpg
n02259212,/home/tonglab/Datasets/ILSVRC2012/val/n02259212/ILSVRC2012_val_00003032.jpg
n02259212,/home/tonglab/Datasets/ILSVRC2012/val/n02259212/ILSVRC2012_val_00003854.jpg
n02264363,/home/tonglab/Datasets/ILSVRC2012/val/n02264363/ILSVRC2012_val_00001466.jpg
n02264363,/home/tonglab/Datasets/ILSVRC2012/val/n02264363/ILSVRC2012_val_00002027.jpg
n02268443,/home/tonglab/Datasets/ILSVRC2012/val/n02268443/ILSVRC2012_val_00000418.jpg
n02268443,/home/tonglab/Datasets/ILSVRC2012/val/n02268443/ILSVRC2012_val_00001238.jpg
n02268853,/home/tonglab/Datasets/ILSVRC2012/val/n02268853/ILSVRC2012_val_00000639.jpg
n02268853,/home/tonglab/Datasets/ILSVRC2012/val/n02268853/ILSVRC2012_val_00000965.jpg
n02276258,/home/tonglab/Datasets/ILSVRC2012/val/n02276258/ILSVRC2012_val_00001187.jpg
n02276258,/home/tonglab/Datasets/ILSVRC2012/val/n02276258/ILSVRC2012_val_00001215.jpg
n02277742,/home/tonglab/Datasets/ILSVRC2012/val/n02277742/ILSVRC2012_val_00000810.jpg
n02277742,/home/tonglab/Datasets/ILSVRC2012/val/n02277742/ILSVRC2012_val_00001015.jpg
n02279972,/home/tonglab/Datasets/ILSVRC2012/val/n02279972/ILSVRC2012_val_00001290.jpg
n02279972,/home/tonglab/Datasets/ILSVRC2012/val/n02279972/ILSVRC2012_val_00001717.jpg
n02280649,/home/tonglab/Datasets/ILSVRC2012/val/n02280649/ILSVRC2012_val_00000031.jpg
n02280649,/home/tonglab/Datasets/ILSVRC2012/val/n02280649/ILSVRC2012_val_00001014.jpg
n02281406,/home/tonglab/Datasets/ILSVRC2012/val/n02281406/ILSVRC2012_val_00000581.jpg
n02281406,/home/tonglab/Datasets/ILSVRC2012/val/n02281406/ILSVRC2012_val_00000618.jpg
n02281787,/home/tonglab/Datasets/ILSVRC2012/val/n02281787/ILSVRC2012_val_00001536.jpg
n02281787,/home/tonglab/Datasets/ILSVRC2012/val/n02281787/ILSVRC2012_val_00002787.jpg
n02317335,/home/tonglab/Datasets/ILSVRC2012/val/n02317335/ILSVRC2012_val_00001161.jpg
n02317335,/home/tonglab/Datasets/ILSVRC2012/val/n02317335/ILSVRC2012_val_00001499.jpg
n02319095,/home/tonglab/Datasets/ILSVRC2012/val/n02319095/ILSVRC2012_val_00000138.jpg
n02319095,/home/tonglab/Datasets/ILSVRC2012/val/n02319095/ILSVRC2012_val_00000142.jpg
n02321529,/home/tonglab/Datasets/ILSVRC2012/val/n02321529/ILSVRC2012_val_00000301.jpg
n02321529,/home/tonglab/Datasets/ILSVRC2012/val/n02321529/ILSVRC2012_val_00003820.jpg
n02325366,/home/tonglab/Datasets/ILSVRC2012/val/n02325366/ILSVRC2012_val_00000097.jpg
n02325366,/home/tonglab/Datasets/ILSVRC2012/val/n02325366/ILSVRC2012_val_00000685.jpg
n02328150,/home/tonglab/Datasets/ILSVRC2012/val/n02328150/ILSVRC2012_val_00000010.jpg
n02328150,/home/tonglab/Datasets/ILSVRC2012/val/n02328150/ILSVRC2012_val_00000981.jpg
n02342885,/home/tonglab/Datasets/ILSVRC2012/val/n02342885/ILSVRC2012_val_00000617.jpg
n02342885,/home/tonglab/Datasets/ILSVRC2012/val/n02342885/ILSVRC2012_val_00001226.jpg
n02346627,/home/tonglab/Datasets/ILSVRC2012/val/n02346627/ILSVRC2012_val_00000007.jpg
n02346627,/home/tonglab/Datasets/ILSVRC2012/val/n02346627/ILSVRC2012_val_00000021.jpg
n02356798,/home/tonglab/Datasets/ILSVRC2012/val/n02356798/ILSVRC2012_val_00000502.jpg
n02356798,/home/tonglab/Datasets/ILSVRC2012/val/n02356798/ILSVRC2012_val_00001003.jpg
n02361337,/home/tonglab/Datasets/ILSVRC2012/val/n02361337/ILSVRC2012_val_00000675.jpg
n02361337,/home/tonglab/Datasets/ILSVRC2012/val/n02361337/ILSVRC2012_val_00002571.jpg
n02363005,/home/tonglab/Datasets/ILSVRC2012/val/n02363005/ILSVRC2012_val_00003202.jpg
n02363005,/home/tonglab/Datasets/ILSVRC2012/val/n02363005/ILSVRC2012_val_00003248.jpg
n02364673,/home/tonglab/Datasets/ILSVRC2012/val/n02364673/ILSVRC2012_val_00000565.jpg
n02364673,/home/tonglab/Datasets/ILSVRC2012/val/n02364673/ILSVRC2012_val_00000642.jpg
n02389026,/home/tonglab/Datasets/ILSVRC2012/val/n02389026/ILSVRC2012_val_00000179.jpg
n02389026,/home/tonglab/Datasets/ILSVRC2012/val/n02389026/ILSVRC2012_val_00000892.jpg
n02391049,/home/tonglab/Datasets/ILSVRC2012/val/n02391049/ILSVRC2012_val_00002070.jpg
n02391049,/home/tonglab/Datasets/ILSVRC2012/val/n02391049/ILSVRC2012_val_00002483.jpg
n02395406,/home/tonglab/Datasets/ILSVRC2012/val/n02395406/ILSVRC2012_val_00000478.jpg
n02395406,/home/tonglab/Datasets/ILSVRC2012/val/n02395406/ILSVRC2012_val_00000661.jpg
n02396427,/home/tonglab/Datasets/ILSVRC2012/val/n02396427/ILSVRC2012_val_00002006.jpg
n02396427,/home/tonglab/Datasets/ILSVRC2012/val/n02396427/ILSVRC2012_val_00002757.jpg
n02397096,/home/tonglab/Datasets/ILSVRC2012/val/n02397096/ILSVRC2012_val_00000136.jpg
n02397096,/home/tonglab/Datasets/ILSVRC2012/val/n02397096/ILSVRC2012_val_00001712.jpg
n02398521,/home/tonglab/Datasets/ILSVRC2012/val/n02398521/ILSVRC2012_val_00001066.jpg
n02398521,/home/tonglab/Datasets/ILSVRC2012/val/n02398521/ILSVRC2012_val_00001473.jpg
n02403003,/home/tonglab/Datasets/ILSVRC2012/val/n02403003/ILSVRC2012_val_00001280.jpg
n02403003,/home/tonglab/Datasets/ILSVRC2012/val/n02403003/ILSVRC2012_val_00001513.jpg
n02408429,/home/tonglab/Datasets/ILSVRC2012/val/n02408429/ILSVRC2012_val_00000306.jpg
n02408429,/home/tonglab/Datasets/ILSVRC2012/val/n02408429/ILSVRC2012_val_00000456.jpg
n02412080,/home/tonglab/Datasets/ILSVRC2012/val/n02412080/ILSVRC2012_val_00001027.jpg
n02412080,/home/tonglab/Datasets/ILSVRC2012/val/n02412080/ILSVRC2012_val_00003314.jpg
n02415577,/home/tonglab/Datasets/ILSVRC2012/val/n02415577/ILSVRC2012_val_00000100.jpg
n02415577,/home/tonglab/Datasets/ILSVRC2012/val/n02415577/ILSVRC2012_val_00000246.jpg
n02417914,/home/tonglab/Datasets/ILSVRC2012/val/n02417914/ILSVRC2012_val_00000444.jpg
n02417914,/home/tonglab/Datasets/ILSVRC2012/val/n02417914/ILSVRC2012_val_00001705.jpg
n02422106,/home/tonglab/Datasets/ILSVRC2012/val/n02422106/ILSVRC2012_val_00001232.jpg
n02422106,/home/tonglab/Datasets/ILSVRC2012/val/n02422106/ILSVRC2012_val_00002073.jpg
n02422699,/home/tonglab/Datasets/ILSVRC2012/val/n02422699/ILSVRC2012_val_00000127.jpg
n02422699,/home/tonglab/Datasets/ILSVRC2012/val/n02422699/ILSVRC2012_val_00001640.jpg
n02423022,/home/tonglab/Datasets/ILSVRC2012/val/n02423022/ILSVRC2012_val_00003125.jpg
n02423022,/home/tonglab/Datasets/ILSVRC2012/val/n02423022/ILSVRC2012_val_00003163.jpg
n02437312,/home/tonglab/Datasets/ILSVRC2012/val/n02437312/ILSVRC2012_val_00002271.jpg
n02437312,/home/tonglab/Datasets/ILSVRC2012/val/n02437312/ILSVRC2012_val_00003409.jpg
n02437616,/home/tonglab/Datasets/ILSVRC2012/val/n02437616/ILSVRC2012_val_00000343.jpg
n02437616,/home/tonglab/Datasets/ILSVRC2012/val/n02437616/ILSVRC2012_val_00001050.jpg
n02441942,/home/tonglab/Datasets/ILSVRC2012/val/n02441942/ILSVRC2012_val_00000723.jpg
n02441942,/home/tonglab/Datasets/ILSVRC2012/val/n02441942/ILSVRC2012_val_00001386.jpg
n02442845,/home/tonglab/Datasets/ILSVRC2012/val/n02442845/ILSVRC2012_val_00002028.jpg
n02442845,/home/tonglab/Datasets/ILSVRC2012/val/n02442845/ILSVRC2012_val_00002307.jpg
n02443114,/home/tonglab/Datasets/ILSVRC2012/val/n02443114/ILSVRC2012_val_00000055.jpg
n02443114,/home/tonglab/Datasets/ILSVRC2012/val/n02443114/ILSVRC2012_val_00002076.jpg
n02443484,/home/tonglab/Datasets/ILSVRC2012/val/n02443484/ILSVRC2012_val_00000326.jpg
n02443484,/home/tonglab/Datasets/ILSVRC2012/val/n02443484/ILSVRC2012_val_00000401.jpg
n02444819,/home/tonglab/Datasets/ILSVRC2012/val/n02444819/ILSVRC2012_val_00001407.jpg
n02444819,/home/tonglab/Datasets/ILSVRC2012/val/n02444819/ILSVRC2012_val_00004298.jpg
n02445715,/home/tonglab/Datasets/ILSVRC2012/val/n02445715/ILSVRC2012_val_00000181.jpg
n02445715,/home/tonglab/Datasets/ILSVRC2012/val/n02445715/ILSVRC2012_val_00000273.jpg
n02447366,/home/tonglab/Datasets/ILSVRC2012/val/n02447366/ILSVRC2012_val_00000726.jpg
n02447366,/home/tonglab/Datasets/ILSVRC2012/val/n02447366/ILSVRC2012_val_00002903.jpg
n02454379,/home/tonglab/Datasets/ILSVRC2012/val/n02454379/ILSVRC2012_val_00002448.jpg
n02454379,/home/tonglab/Datasets/ILSVRC2012/val/n02454379/ILSVRC2012_val_00002762.jpg
n02457408,/home/tonglab/Datasets/ILSVRC2012/val/n02457408/ILSVRC2012_val_00001442.jpg
n02457408,/home/tonglab/Datasets/ILSVRC2012/val/n02457408/ILSVRC2012_val_00006352.jpg
n02480495,/home/tonglab/Datasets/ILSVRC2012/val/n02480495/ILSVRC2012_val_00001535.jpg
n02480495,/home/tonglab/Datasets/ILSVRC2012/val/n02480495/ILSVRC2012_val_00002862.jpg
n02480855,/home/tonglab/Datasets/ILSVRC2012/val/n02480855/ILSVRC2012_val_00000093.jpg
n02480855,/home/tonglab/Datasets/ILSVRC2012/val/n02480855/ILSVRC2012_val_00000242.jpg
n02481823,/home/tonglab/Datasets/ILSVRC2012/val/n02481823/ILSVRC2012_val_00000553.jpg
n02481823,/home/tonglab/Datasets/ILSVRC2012/val/n02481823/ILSVRC2012_val_00000788.jpg
n02483362,/home/tonglab/Datasets/ILSVRC2012/val/n02483362/ILSVRC2012_val_00003388.jpg
n02483362,/home/tonglab/Datasets/ILSVRC2012/val/n02483362/ILSVRC2012_val_00003712.jpg
n02483708,/home/tonglab/Datasets/ILSVRC2012/val/n02483708/ILSVRC2012_val_00000087.jpg
n02483708,/home/tonglab/Datasets/ILSVRC2012/val/n02483708/ILSVRC2012_val_00002084.jpg
n02484975,/home/tonglab/Datasets/ILSVRC2012/val/n02484975/ILSVRC2012_val_00000013.jpg
n02484975,/home/tonglab/Datasets/ILSVRC2012/val/n02484975/ILSVRC2012_val_00000695.jpg
n02486261,/home/tonglab/Datasets/ILSVRC2012/val/n02486261/ILSVRC2012_val_00000964.jpg
n02486261,/home/tonglab/Datasets/ILSVRC2012/val/n02486261/ILSVRC2012_val_00001032.jpg
n02486410,/home/tonglab/Datasets/ILSVRC2012/val/n02486410/ILSVRC2012_val_00000486.jpg
n02486410,/home/tonglab/Datasets/ILSVRC2012/val/n02486410/ILSVRC2012_val_00000945.jpg
n02487347,/home/tonglab/Datasets/ILSVRC2012/val/n02487347/ILSVRC2012_val_00000095.jpg
n02487347,/home/tonglab/Datasets/ILSVRC2012/val/n02487347/ILSVRC2012_val_00001656.jpg
n02488291,/home/tonglab/Datasets/ILSVRC2012/val/n02488291/ILSVRC2012_val_00001254.jpg
n02488291,/home/tonglab/Datasets/ILSVRC2012/val/n02488291/ILSVRC2012_val_00001458.jpg
n02488702,/home/tonglab/Datasets/ILSVRC2012/val/n02488702/ILSVRC2012_val_00001095.jpg
n02488702,/home/tonglab/Datasets/ILSVRC2012/val/n02488702/ILSVRC2012_val_00004294.jpg
n02489166,/home/tonglab/Datasets/ILSVRC2012/val/n02489166/ILSVRC2012_val_00000206.jpg
n02489166,/home/tonglab/Datasets/ILSVRC2012/val/n02489166/ILSVRC2012_val_00000495.jpg
n02490219,/home/tonglab/Datasets/ILSVRC2012/val/n02490219/ILSVRC2012_val_00000520.jpg
n02490219,/home/tonglab/Datasets/ILSVRC2012/val/n02490219/ILSVRC2012_val_00001099.jpg
n02492035,/home/tonglab/Datasets/ILSVRC2012/val/n02492035/ILSVRC2012_val_00002450.jpg
n02492035,/home/tonglab/Datasets/ILSVRC2012/val/n02492035/ILSVRC2012_val_00004190.jpg
n02492660,/home/tonglab/Datasets/ILSVRC2012/val/n02492660/ILSVRC2012_val_00003118.jpg
n02492660,/home/tonglab/Datasets/ILSVRC2012/val/n02492660/ILSVRC2012_val_00003818.jpg
n02493509,/home/tonglab/Datasets/ILSVRC2012/val/n02493509/ILSVRC2012_val_00000340.jpg
n02493509,/home/tonglab/Datasets/ILSVRC2012/val/n02493509/ILSVRC2012_val_00000828.jpg
n02493793,/home/tonglab/Datasets/ILSVRC2012/val/n02493793/ILSVRC2012_val_00003812.jpg
n02493793,/home/tonglab/Datasets/ILSVRC2012/val/n02493793/ILSVRC2012_val_00005442.jpg
n02494079,/home/tonglab/Datasets/ILSVRC2012/val/n02494079/ILSVRC2012_val_00002011.jpg
n02494079,/home/tonglab/Datasets/ILSVRC2012/val/n02494079/ILSVRC2012_val_00002561.jpg
n02497673,/home/tonglab/Datasets/ILSVRC2012/val/n02497673/ILSVRC2012_val_00000092.jpg
n02497673,/home/tonglab/Datasets/ILSVRC2012/val/n02497673/ILSVRC2012_val_00000398.jpg
n02500267,/home/tonglab/Datasets/ILSVRC2012/val/n02500267/ILSVRC2012_val_00001025.jpg
n02500267,/home/tonglab/Datasets/ILSVRC2012/val/n02500267/ILSVRC2012_val_00003500.jpg
n02504013,/home/tonglab/Datasets/ILSVRC2012/val/n02504013/ILSVRC2012_val_00000597.jpg
n02504013,/home/tonglab/Datasets/ILSVRC2012/val/n02504013/ILSVRC2012_val_00001850.jpg
n02509815,/home/tonglab/Datasets/ILSVRC2012/val/n02509815/ILSVRC2012_val_00002863.jpg
n02509815,/home/tonglab/Datasets/ILSVRC2012/val/n02509815/ILSVRC2012_val_00003158.jpg
n02510455,/home/tonglab/Datasets/ILSVRC2012/val/n02510455/ILSVRC2012_val_00000481.jpg
n02510455,/home/tonglab/Datasets/ILSVRC2012/val/n02510455/ILSVRC2012_val_00000657.jpg
n02514041,/home/tonglab/Datasets/ILSVRC2012/val/n02514041/ILSVRC2012_val_00000312.jpg
n02514041,/home/tonglab/Datasets/ILSVRC2012/val/n02514041/ILSVRC2012_val_00000775.jpg
n02526121,/home/tonglab/Datasets/ILSVRC2012/val/n02526121/ILSVRC2012_val_00000066.jpg
n02526121,/home/tonglab/Datasets/ILSVRC2012/val/n02526121/ILSVRC2012_val_00000316.jpg
n02536864,/home/tonglab/Datasets/ILSVRC2012/val/n02536864/ILSVRC2012_val_00002364.jpg
n02536864,/home/tonglab/Datasets/ILSVRC2012/val/n02536864/ILSVRC2012_val_00002721.jpg
n02606052,/home/tonglab/Datasets/ILSVRC2012/val/n02606052/ILSVRC2012_val_00000124.jpg
n02606052,/home/tonglab/Datasets/ILSVRC2012/val/n02606052/ILSVRC2012_val_00000996.jpg
n02607072,/home/tonglab/Datasets/ILSVRC2012/val/n02607072/ILSVRC2012_val_00001176.jpg
n02607072,/home/tonglab/Datasets/ILSVRC2012/val/n02607072/ILSVRC2012_val_00003033.jpg
n02640242,/home/tonglab/Datasets/ILSVRC2012/val/n02640242/ILSVRC2012_val_00000050.jpg
n02640242,/home/tonglab/Datasets/ILSVRC2012/val/n02640242/ILSVRC2012_val_00001436.jpg
n02641379,/home/tonglab/Datasets/ILSVRC2012/val/n02641379/ILSVRC2012_val_00001975.jpg
n02641379,/home/tonglab/Datasets/ILSVRC2012/val/n02641379/ILSVRC2012_val_00004127.jpg
n02643566,/home/tonglab/Datasets/ILSVRC2012/val/n02643566/ILSVRC2012_val_00000196.jpg
n02643566,/home/tonglab/Datasets/ILSVRC2012/val/n02643566/ILSVRC2012_val_00003094.jpg
n02655020,/home/tonglab/Datasets/ILSVRC2012/val/n02655020/ILSVRC2012_val_00000699.jpg
n02655020,/home/tonglab/Datasets/ILSVRC2012/val/n02655020/ILSVRC2012_val_00000918.jpg
n02666196,/home/tonglab/Datasets/ILSVRC2012/val/n02666196/ILSVRC2012_val_00000038.jpg
n02666196,/home/tonglab/Datasets/ILSVRC2012/val/n02666196/ILSVRC2012_val_00000417.jpg
n02667093,/home/tonglab/Datasets/ILSVRC2012/val/n02667093/ILSVRC2012_val_00001285.jpg
